customer_id,age,gender,annual_income,city,membership_type,purchase_amount,quantity,signup_date,payment_method,rating,notes
100094,37.0,male,58819.55, Hyderabad,Bronze,65.44,8,2023-06-29,UPI,5,
100214,32.0,M,30189.94, Mumbai,Silver,142.68,4,05-31-2022,Debit Card,3,
100338,42.0,Female,90820.58,delhi,Silver,37.08,7,2020-06-20,UPI,1,
100426,34.0,female,56161.8, Hyderabad,Bronze,119.03,5,10/02/2021,Credit Card,1,
100804,43.0,female,56448.71,bengaluru,Platinum,229.97,1,07 Jul 2022,nan,5,
100116,32.0,Male,63094.28,chennai,Silver,41.83,8,04/09/2022,Net Banking,1,
100159,32.0,Male,86369.24,chennai,Bronze,100.17,6,13 Jun 2022,COD,5,
100935,,female,65823.6,chennai,Bronze,175.8,5,2022-11-29,Net Banking,3,
100113,31.0,Male,68168.96,HYDERABAD,Silver,80.32,7,01/12/2023,Net Banking,3,
100037,,male,42781.38,Delhi ,Platinum,367.96,8,05-29-2022,Net Banking,3,
100106,36.0,male,64310.5,chennai,Gold,15.15,9,04 Jul 2021,UPI,4,
100363,50.0,male,,CHENNAI,nan,150.01,9,2020-11-25,Credit Card,3,
100366,56.0,M,120348.72,Bengaluru ,Silver,61.51,6,2021-07-17,COD,1,N/A
100442,42.0,Female,30944.43,nan,Platinum,183.33,1,28/02/2022,UPI,3,
100566,47.0,female,47693.14,Delhi,Gold,71.53,2,10/04/2022,UPI,4,
100352,48.0,Female,87805.07,Bengaluru,Gold,54.0,3,09/09/2019,Debit Card,2,
100862,21.0,F,84409.96,nan,Bronze,99.43,4,2023-11-07,UPI,7,
100250,24.0,F,66853.59,nan,Silver,146.58,5,19 May 2019,nan,1,
100853,49.0,M,44375.96,Bengaluru,Bronze,21.34,6,2021-04-21,UPI,2,
100797,50.0,nan,100052.95,Hyderabad,Silver,230.37,7,2019-08-06,Net Banking,5,
100407,37.0,Male,51019.56,nan,Silver,71.38,1,18/03/2023,COD,3,
100854,38.0,nan,65183.46,DELHI,Bronze,162.4,2,2021-09-16,Debit Card,4,
100165,48.0,Male,57969.51,HYDERABAD,Bronze,95.93,6,2022-07-01,Credit Card,4,
100877,38.0,Female,52583.57, Hyderabad,Gold,-100.0,7,12-16-2022,Credit Card,1,
100862,21.0,F,84409.96,nan,Bronze,99.43,4,2023-11-07,UPI,7,
100829,53.0,Female,52128.78,delhi,Platinum,36.91,,01/07/2022,Debit Card,1,
100084,33.0,MALE,72329.02,HYDERABAD,Silver,103.9,2,2019-02-09,Credit Card,4,
100699,27.0,Male,51885.13,Mumbai,Gold,56.94,6,10/06/2023,Debit Card,3,
100296,40.0,Female,77169.03,Hyderabad ,Silver,81.27,5,09/06/2023,Credit Card,1,
100071,23.0,Female,78200.75, Mumbai,Gold,197.84,9,05/11/2019,UPI,5,
100611,26.0,male,84359.98,nan,Silver,156.24,7,2021-12-11,Debit Card,5,
100665,37 yrs,nan,89148.5, Hyderabad,Silver,123.88,1,22 May 2019,UPI,3,
100924,31.0,Male,51755.1,chennai,Silver,177.84,7,2020-10-22,Debit Card,1,
100014,52.0,Female,49280.47,Delhi,Silver,24.01,5,10-11-2023,Net Banking,1,
100903,36.0,Female,27099.08,HYDERABAD,Platinum,60.73,9,23/04/2023,COD,1,
100725,27.0,male,84086.97, Delhi,Silver,150.3,6,12-14-2022,UPI,4,
100128,24.0,nan,28837.12,Chennai,Gold,41.86,1,21 Sep 2021,Credit Card,3,
100841,61.0,Female,57711.43, Bengaluru,Silver,15000.0,9,18 Mar 2023,Net Banking,4,
100002,26.0,F,67093.8, Bengaluru,Platinum,37.2,9,05-12-2021,Credit Card,3,
100898,28.0,Male,66291.79,nan,Platinum,106.14,3,12-01-2021,Credit Card,3,
100540,29.0,Male,52970.78,Hyderabad ,Bronze,104.13,3,2023-02-25,Debit Card,4,
100602,31.0,Male,, Mumbai,nan,78.32,6,09 Jun 2020,nan,3,
100309,45.0,nan,25317.14, Bengaluru,Gold,219.68,8,06 Mar 2019,Debit Card,5,
100586,62.0,Male,23015.87, Hyderabad,Silver,182.97,3,2021-07-15,nan,3,
100411,20.0,Female,,Hyderabad ,Bronze,20.4,,2023-11-18,Net Banking,5,
100172,43.0,Female,119079.7,hyderabad,nan,359.44,2,25 Mar 2019,Net Banking,2,
100418,54.0,Male,, Mumbai,Bronze,80.89,9,18 Dec 2022,Credit Card,1,
100764,46.0,Female,64487.22,delhi,Silver,129.41,2,05 Dec 2019,Debit Card,4,
100936,45.0,Female,87851.78,MUMBAI,Silver,223.47,2,11-25-2023,UPI,2,
100604,30.0,female,63535.63, Mumbai,Gold,372.95,5,21/01/2023,UPI,3,
100461,42.0,Female,85551.62,Hyderabad,Silver,53.14,6,01-11-2020,Net Banking,5,
100867,22.0,male,69613.45,BENGALURU,Bronze,54.72,,2021-04-10,COD,4,
100638,25.0,M,81543.46,Bengaluru ,Bronze,81.03,6,20 Aug 2022,Credit Card,2,
100424,20.0,Female,47250.72,BENGALURU,Silver,76.67,6,02/10/2021,UPI,4,
100316,34.0,Male,78949.77,Hyderabad,nan,156.56,6,2023-12-04,Credit Card,5,
100377,36.0,Male,,nan,Bronze,133.12,5,06-28-2022,Net Banking,5,
100525,55.0,Male,109212.82,DELHI,Silver,30.03,9,2019-01-15,Credit Card,4,
100868,33.0,female,88926.79, Bengaluru,Silver,265.14,9,02-23-2019,COD,5,
100439,30.0,female,54285.7, Delhi,Silver,41.04,5,10/05/2021,Credit Card,1,
100740,21.0,F,63987.44,MUMBAI,Bronze,106.18,5,18/04/2022,Debit Card,4,
100151,36.0,Female,65884.34,nan,Silver,101.01,6,2023-09-04,Credit Card,4,
100858,,Female,31712.87,BENGALURU,Bronze,81.3,9,29 Mar 2022,Credit Card,5,
100557,29.0,female,57571.65,mumbai,Gold,14.47,3,2023-07-04,UPI,4,
100820,24.0,Female,94591.81,Delhi,Gold,16.73,3,2020-03-18,UPI,1,
100808,23.0,nan,74309.94,Hyderabad,Silver,175.7,9,03-13-2023,nan,5,
100410,22.0,Female,59525.92,Delhi ,Silver,22.57,6,08-22-2021,UPI,4,
100144,41.0,Female,74787.68, Bengaluru,Silver,54.58,9,2019-02-05,UPI,5,
100527,55.0,nan,21149.13,mumbai,Gold,235.7,9,07 Nov 2020,COD,4,
100859,21.0,Male,114878.54, Hyderabad,Bronze,57.22,4,03-31-2019,Net Banking,1,
100864,39.0,Female,74865.36,DELHI,Gold,233.0,4,09-27-2023,COD,3,
100828,37.0,Male,76467.25,Chennai,Gold,200.47,9,13 Mar 2019,Debit Card,3,
100209,27.0,Male,57531.82,CHENNAI,Bronze,83.18,9,05 May 2022,UPI,2,
100441,36.0,male,96513.55,Chennai,Silver,113.48,5,02-09-2021,UPI,2,
100132,21.0,F,50723.61, Delhi,Silver,144.86,3,06-28-2022,Debit Card,2,
100381,39.0,MALE,77432.03,BENGALURU,Silver,86.18,8,2021-10-06,Net Banking,4,
100175,23.0,female,51114.72,Hyderabad ,Silver,56.61,2,27/08/2022,Debit Card,2,
100534,,Male,89354.5,nan,Silver,102.0,1,14 May 2020,Credit Card,3,
100271,29.0,Male,,delhi,Silver,125.72,9,01 Jul 2023,COD,1,
100408,48.0,Female,65852.62,Chennai,Platinum,163.74,9,10/02/2020,Debit Card,3,
100870,37.0,Male,61642.52,MUMBAI,Silver,152.57,1,2020-08-24,Debit Card,1,
100124,54.0,F,66891.85, Bengaluru,nan,181.1,1,01 Dec 2021,Credit Card,2,
100139,62.0,Male,69227.73,Mumbai ,Gold,81.18,5,01/05/2021,UPI,2,
100052,46.0,male,67598.6,nan,Silver,72.99,6,21/04/2021,UPI,2,
100625,44.0,male,48545.96,nan,Gold,49.35,5,2023-03-12,UPI,3,
100276,43.0,female,33356.66,DELHI,Silver,56.71,7,11-19-2020,Credit Card,3,
100061,18.0,Female,55130.64,mumbai,Gold,94.12,1,2020-10-10,Credit Card,3,
100343,39.0,female,66118.79,Chennai,Bronze,21.83,7,28/09/2023,Credit Card,3,
100257,,Male,76585.64,Chennai,Silver,$109.69,5,05/09/2021,COD,2,
100183,33.0,MALE,43488.55,chennai,Silver,191.55,2,2020-01-03,Net Banking,4,
100618,,Female,71188.26,DELHI,Silver,158.64,9,2019-08-08,Debit Card,2,
100301,59.0,Male,43191.05,Chennai ,Gold,199.97,8,27/07/2021,UPI,2,
100691,,Male,50998.32,Mumbai,Bronze,198.43,5,01-05-2023,UPI,5,
100766,19.0,nan,46111.54,delhi,Gold,75.49,8,2023-11-01,Net Banking,1,
100241,27.0,M,84591.71,HYDERABAD,Platinum,41.57,1,31 Aug 2019,Credit Card,5,
100231,20.0,Male,61462.82,Chennai,Bronze,142.01,4,07 Apr 2019,Debit Card,4,
100916,,Female,75230.27, Delhi,Gold,87.25,9,09/12/2019,Credit Card,4,
100327,19.0,Male,49999.97,nan,Gold,161.46,7,19 Apr 2019,UPI,3,
100459,42.0,F,101441.1,Mumbai ,Platinum,146.0,9,10-19-2021,COD,1,
100682,46.0,Female,90731.8,BENGALURU,Gold,68.69,2,13 Sep 2021,Credit Card,1,
100663,27.0,Male,,hyderabad,Bronze,18.63,2,2021-08-18,Credit Card,1,
100763,47.0,nan,55753.21,CHENNAI,Silver,217.74,6,19 Nov 2021,nan,4,
100466,32.0,Male,45337.96,bengaluru,Bronze,127.05,4,25 Dec 2023,Credit Card,2,
100164,28.0,Male,49023.89, Chennai,Gold,59.03,1,11 Nov 2019,Credit Card,3,
100168,43.0,F,71381.9,Mumbai ,Silver,13.43,2,06-09-2019,UPI,1,
100146,33.0,female,66253.97,BENGALURU,Bronze,76.68,-1,18/04/2019,Debit Card,1,
100207,28.0,Female,75154.57, Mumbai,Bronze,178.17,5,11-03-2021,UPI,2,
100501,54.0,Male,56335.35,BENGALURU,Silver,72.66,8,2020-01-23,Debit Card,4,
100189,22.0,Male,, Mumbai,Silver,40.8,5,2020-01-22,Credit Card,2,
100325,60.0,nan,83554.85,delhi,Silver,46.08,6,02-19-2021,Debit Card,1,
100658,40.0,M,48664.14,delhi,Silver,65.2,6,2020-01-01,Credit Card,1,
100741,50.0,Male,79130.65, Mumbai,Bronze,307.81,7,10-27-2020,nan,5,
100831,43.0,F,84396.09,nan,Bronze,96.88,4,2023-06-26,Credit Card,4,
100851,34.0,F,70978.36,Hyderabad ,Gold,33.94,3,2023-03-24,COD,2,
100298,34.0,Male,28073.26,hyderabad,Silver,86.81,4,06-30-2020,UPI,2,
100896,51.0,Female,75202.77,MUMBAI,Bronze,128.62,4,11/04/2022,Debit Card,4,
100576,21.0,Male,58762.17,nan,Platinum,52.41,4,24/12/2020,Credit Card,1,
100080,34.0,Female,80337.35,delhi,Silver,21.29,1,02-05-2019,Debit Card,3,
100810,41.0,male,95090.13,Delhi ,Silver,98.33,6,11-26-2021,Debit Card,5,
100688,56.0,female,61401.2,Hyderabad ,Platinum,253.92,8,02 Jul 2021,Debit Card,3,
100940,48.0,MALE,55300.21,nan,Platinum,12.98,5,03/04/2019,Debit Card,4,
100845,40.0,Male,54294.89,Bengaluru ,Silver,117.14,1,2023-04-16,COD,3,
100230,35.0,Female,54209.3, Bengaluru,nan,190.39,1,08/08/2019,Credit Card,5,
100724,20.0,Male,92982.73,Hyderabad ,Bronze,196.13,4,2019-02-25,Debit Card,2,
100913,45.0,male,87816.26,Mumbai ,nan,54.01,8,02/07/2021,UPI,2,
100101,33.0,female,36861.72,bengaluru,Gold,95.97,5,09-17-2021,crypto,2,
100291,35.0,Female,49304.42, Hyderabad,Bronze,$37.29,9,09 Feb 2019,Debit Card,1,
100445,34.0,Male,92135.26, Hyderabad,Silver,99.39,3,08-28-2021,crypto,5,
100947,42.0,Male,101619.09,Delhi ,Gold,$76.49,2,05-16-2022,Credit Card,7,
100054,34.0,MALE,38330.51,Bengaluru ,Platinum,164.58,1,07 Dec 2020,Debit Card,5,
100392,39.0,Female,57954.7,CHENNAI,Silver,$189.69,8,10/07/2022,Net Banking,1,
100483,39.0,Female,48448.32, Chennai,Bronze,69.49,4,11 Jan 2021,Credit Card,2,
100741,50.0,Male,79130.65, Mumbai,Bronze,307.81,7,10-27-2020,nan,5,
100667,19.0,male,60720.94,Hyderabad ,Silver,284.4,7,01-03-2020,Debit Card,2,
100252,42.0,Male,66719.87,mumbai,Bronze,125.42,8,10-17-2020,Credit Card,1,
100500,20.0,Female,55779.47,nan,Bronze,194.96,7,02-24-2023,UPI,5,
100476,34.0,Male,57477.92,Chennai ,Silver,239.72,3,03/03/2023,Net Banking,1,
100671,47.0,MALE,63241.87,Bengaluru,Silver,77.63,2,07-30-2023,Credit Card,3,
100272,42.0,M,37126.55,Hyderabad,Platinum,59.03,6,12-13-2022,Credit Card,4,
100045,39.0,Male,68185.96,CHENNAI,Bronze,76.07,9,2020-09-11,COD,3,
100114,21.0,Male,85448.14,bengaluru,Gold,105.75,5,29/08/2021,Net Banking,3,
100025,33.0,Male,72840.22,nan,nan,146.23,4,2021-09-19,Net Banking,3,
100212,22.0,Male,27750.3,chennai,Silver,299.47,2,08 Feb 2020,Debit Card,5,
100621,33.0,Female,108173.18,bengaluru,nan,175.14,4,12/06/2020,COD,5,
100170,38.0,Male,63100.69,Mumbai ,nan,167.48,2,15 Dec 2020,UPI,4,
100592,41.0,female,91563.13,Hyderabad ,Gold,202.38,5,21/07/2023,Credit Card,4,
100619,31.0,Male,77483.69,BENGALURU,Silver,34.64,9,08-24-2021,COD,5,
100597,32.0,male,73790.32,DELHI,Bronze,107.05,1,07 Jan 2019,Credit Card,2,
100521,26.0,Female,50964.66, Chennai,Silver,79.34,4,2021-11-13,crypto,5,
100033,32.0,female,70037.09,hyderabad,Silver,47.32,9,2021-11-13,Credit Card,2,
100612,,Female,63260.8,nan,Gold,63.91,5,29 Mar 2023,UPI,2,
100110,21.0,male,73145.28,nan,Silver,136.11,5,10 Dec 2019,crypto,3,
100137,42.0,female,44054.26,nan,Platinum,102.86,5,29 Mar 2019,UPI,3,
100331,56.0,Female,47199.59,nan,nan,41.42,7,11-28-2020,UPI,1,
100223,40.0,Female,,Hyderabad,Bronze,57.03,4,15/04/2020,Debit Card,1,
100029,43.0,M,109283.05,mumbai,Platinum,118.55,4,13 Sep 2022,Debit Card,5,
100288,39.0,Female,86691.73,Mumbai ,nan,28.53,8,2023-07-11,Credit Card,3,
100723,18.0,female,57685.66, Hyderabad,Gold,169.37,3,11-09-2023,UPI,2,
100056,30.0,Male,76303.07, Mumbai,Bronze,80.88,8,08-09-2021,Debit Card,2,
100740,21.0,F,63987.44,MUMBAI,Bronze,106.18,5,18/04/2022,Debit Card,4,
100882,49.0,nan,92369.39,Bengaluru,Gold,185.22,3,12/07/2022,Credit Card,1,
100902,39.0,female,43527.69,nan,Bronze,62.2,7,16/10/2023,Credit Card,4,
100049,46.0,nan,74532.06, Chennai,Gold,266.36,8,2020-10-25,UPI,5,
100905,,Female,20143.45,bengaluru,Silver,42.31,4,10-15-2020,Debit Card,5,
100420,54.0,Male,25783.09,delhi,Silver,126.67,2,17 Nov 2022,Credit Card,2,
100643,63.0,female,57155.48,Bengaluru,Bronze,28.86,3,2023-09-15,COD,2,
100546,36.0,male,65219.66,nan,nan,139.25,2,12-24-2019,Credit Card,2,
100478,24.0,Male,80379.32, Hyderabad,Platinum,33.47,3,06-26-2021,Net Banking,4,
100548,26.0,Female,,nan,Gold,$491.18,5,04-25-2023,Credit Card,5,
100064,45.0,nan,,Delhi ,Bronze,154.97,9,16 Jul 2023,Net Banking,1,
100414,47.0,Female,78680.76,hyderabad,Bronze,63.27,7,27/01/2020,UPI,1,
100385,19.0,female,21271.16,BENGALURU,Platinum,86.12,4,06-12-2019,UPI,1,
100890,18.0,nan,35627.21,chennai,Bronze,212.23,7,08 Jul 2019,Credit Card,2,
100323,52.0,MALE,56467.9, Chennai,Bronze,141.36,9,29 Nov 2022,Credit Card,3,
100452,42.0,nan,95997.81,Chennai,Gold,8.69,,02 Jan 2021,Credit Card,5,
100782,37.0,F,32618.56,delhi,Platinum,30.46,9,14/09/2022,Debit Card,5,
100235,29.0,Male,59113.05,Bengaluru ,Bronze,156.08,8,11-26-2023,Credit Card,4,
100657,28.0,F,94324.06, Bengaluru,Bronze,193.51,-1,2021-03-30,Debit Card,3,
100558,26.0,Male,86647.04,Mumbai,Bronze,160.67,3,04 Aug 2019,COD,1,
100463,19.0,Male,67049.45,nan,nan,213.89,5,2021-08-05,Debit Card,4,
100425,27.0,Male,,delhi,Silver,19.02,4,2022-11-21,Net Banking,1,
100881,41.0,Male,93618.38,bengaluru,Silver,40.48,5,01/05/2020,Credit Card,4,
100304,34.0,Female,67537.34, Delhi,Bronze,43.49,4,30 Dec 2021,Credit Card,3,
100885,25.0,nan,96507.53,mumbai,Platinum,89.14,2,,COD,2,
100690,0.0,M,44833.82,MUMBAI,Silver,58.95,2,2019-11-19,Debit Card,3,
100220,30.0,nan,79521.97,nan,Bronze,169.04,6,08-09-2020,Credit Card,1,
100871,41.0,Female,86921.28,nan,Bronze,20.13,5,07/09/2022,Credit Card,2,
100297,42.0,M,60714.5,bengaluru,Silver,192.27,3,2022-04-27,Debit Card,3,
100022,30.0,male,69633.21,Hyderabad ,Silver,27.59,9,2019-07-27,Net Banking,1,
100761,53.0,Female,38961.31, Chennai,Silver,275.44,6,01-04-2021,Credit Card,3,
100421,39.0,nan,79119.39,Delhi ,Bronze,57.8,2,2019-11-07,UPI,3,
100326,47.0,female,116450.35,Chennai,Bronze,185.61,6,03 Nov 2022,Net Banking,5,
100200,36.0,female,47983.61,nan,Bronze,77.74,5,10 Apr 2019,UPI,1,
100451,36.0,Male,,BENGALURU,nan,217.81,8,2022-01-15,UPI,3,
100138,48.0,F,49036.93, Chennai,Gold,186.0,1,08 May 2023,UPI,4,
100537,32.0,F,72175.92, Delhi,Platinum,104.03,9,17 Feb 2019,Credit Card,4,
100697,23.0,Male,59572.47,nan,Silver,101.86,1,13/04/2019,Debit Card,5,
100718,46.0,Male,90736.85, Bengaluru,Silver,137.03,8,11-26-2022,Credit Card,5,
100647,45.0,nan,83607.56,CHENNAI,Bronze,79.42,4,26/03/2020,Net Banking,1,
100629,26.0,F,85765.8,CHENNAI,Bronze,316.27,2,28/09/2022,Credit Card,3,
100213,38.0,female,44952.49, Delhi,Bronze,173.98,1,05 Mar 2022,Credit Card,3,
100669,32.0,female,53296.23,Delhi ,Bronze,94.92,7,01-29-2021,Debit Card,3,
100935,,female,65823.6,chennai,Bronze,175.8,5,2022-11-29,Net Banking,3,
100922,28.0,F,63119.7,Bengaluru,Bronze,26.54,2,17/07/2021,UPI,4,
100506,31.0,M,24367.61, Delhi,Silver,97.34,4,20 Oct 2019,COD,1,
100816,42.0,M,65216.04,BENGALURU,Bronze,161.68,7,2022-12-16,Net Banking,5,
100232,31.0,Male,66816.0,Mumbai ,Gold,128.62,4,2021-03-13,Debit Card,4,
100406,35.0,Male,75088.89,nan,Platinum,130.92,7,,Net Banking,5,
100730,25 yrs,Female,82144.21,chennai,Silver,63.36,6,04 Jul 2022,Credit Card,2,
100569,45.0,nan,77624.77,nan,Silver,50.04,6,10-01-2019,UPI,3,
100318,30.0,nan,84420.13,Chennai ,Platinum,38.19,6,11-21-2022,Credit Card,5,
100184,51.0,nan,69485.95, Chennai,Platinum,33.93,6,2020-05-04,UPI,1,
100857,42.0,Female,103489.92,nan,Gold,100.43,9,08/03/2019,COD,2,
100855,41.0,Female,62674.67, Bengaluru,nan,$70.04,1,10-08-2023,COD,5,
100694,22.0,nan,,chennai,Silver,$187.65,9,04/03/2022,Credit Card,3,
100610,44.0,nan,45177.87,MUMBAI,Platinum,92.72,6,2023-07-06,COD,5,
100627,33.0,Male,70737.82,BENGALURU,Silver,37.79,9,03 Sep 2022,Credit Card,1,
100486,36.0,Female,84918.77,MUMBAI,Gold,51.15,3,02-27-2019,Debit Card,3,
100279,52.0,nan,88313.44,MUMBAI,Gold,80.91,2,2021-12-31,Debit Card,4,
100631,57.0,Male,93226.34,Mumbai,Silver,76.23,7,05-21-2022,UPI,4,
100021,36.0,male,75906.47,nan,Bronze,33.34,3,02 Apr 2023,UPI,4,
100171,30.0,Male,58356.63,Hyderabad ,Gold,70.13,5,21/06/2022,Credit Card,3,
100402,40.0,Male,62704.44,Chennai,Bronze,161.82,6,2020-08-01,COD,3,
100925,36.0,Male,40792.03,Mumbai,Silver,266.0,3,19/09/2023,UPI,2,
100567,36.0,F,32561.5, Chennai,Bronze,281.4,7,04-06-2023,UPI,3,
100177,57.0,Female,83731.39,Mumbai,nan,132.91,8,01-25-2022,UPI,5,
100328,37.0,Male,54851.99,Delhi ,Platinum,101.28,7,16 Sep 2022,Credit Card,1,
100707,27.0,M,75173.19,Mumbai ,Silver,274.7,2,16 Mar 2022,COD,3,
100199,38.0,M,52676.5,Delhi ,Bronze,80.15,4,09/05/2020,UPI,1,
100471,42.0,male,76423.48,nan,Bronze,92.09,3,16 Aug 2021,Credit Card,2,
100843,59.0,female,54324.08,Bengaluru,Silver,207.29,5,06-04-2022,Credit Card,2,
100695,28.0,Female,67375.93,HYDERABAD,Gold,264.79,6,14 Oct 2019,Debit Card,4,
100267,40.0,Female,63196.15,chennai,Platinum,76.95,4,2022-06-01,UPI,1,
100616,23.0,female,66654.36,MUMBAI,Bronze,107.14,5,2023-07-17,Credit Card,3,
100733,45.0,Female,88722.85,MUMBAI,Bronze,31.02,6,01-13-2023,UPI,4,
100493,35.0,F,,MUMBAI,Bronze,151.21,3,,Credit Card,5,
100131,33.0,Male,30710.28,mumbai,Gold,27.97,7,09 May 2022,nan,3,
100339,52.0,Male,70228.41,mumbai,Platinum,105.86,8,2021-07-18,Debit Card,4,
100852,32.0,male,78519.58,Hyderabad,Platinum,82.93,5,2019-06-02,Credit Card,2,
100490,46.0,male,39811.74,nan,Silver,42.48,5,15 Jan 2021,Net Banking,1,
100573,41.0,Male,80749.65, Hyderabad,Silver,238.91,6,10/05/2019,Net Banking,2,
100607,47.0,male,45724.5,delhi,Bronze,184.46,3,23 Dec 2022,Net Banking,4,
100194,56.0,nan,77099.87,Chennai ,Bronze,224.26,9,10-02-2021,Credit Card,2,
100141,,M,74926.86,Chennai,Silver,100.82,1,21/07/2023,UPI,3,
100417,51.0,M,78371.11,Mumbai ,Bronze,132.31,8,04 Jan 2020,crypto,1,
100661,18.0,Female,45275.2,hyderabad,Platinum,$33.62,5,04-25-2022,UPI,4,
100477,51.0,Female,55838.36, Chennai,Bronze,79.95,6,09-20-2022,Credit Card,3,
100715,35.0,Male,67823.38,Hyderabad ,Bronze,62.42,1,09-27-2022,UPI,1,
100153,18.0,F,66353.43, Bengaluru,Silver,$135.57,2,06-17-2020,Debit Card,3,
100850,50.0,Male,34185.31, Chennai,Bronze,24.48,8,2020-04-21,UPI,3,
100899,44.0,male,76444.85,Mumbai ,Gold,77.1,6,30/11/2019,UPI,2,
100011,49.0,Female,53791.01,delhi,Bronze,77.12,4,2019-07-08,crypto,5,
100270,38.0,female,89587.51,Chennai,nan,311.27,2,20/10/2019,Net Banking,4,
100097,22.0,female,64353.26,Hyderabad,Gold,39.0,5,2023-08-20,COD,2,
100211,49.0,Male,69688.62,Hyderabad,Silver,92.67,1,27/02/2022,UPI,4,
100563,39.0,Male,67910.3,nan,Platinum,84.82,9,29 Oct 2020,Credit Card,10,
100753,26.0,Female,68592.93,Mumbai,Silver,232.19,5,2021-11-05,Debit Card,4,
100570,40.0,Female,74604.82,Bengaluru ,Silver,109.67,4,02/09/2020,UPI,1,
100814,32.0,M,72695.37,nan,Silver,80.09,4,21/04/2020,nan,3,
100776,40.0,M,85921.05,mumbai,Silver,362.12,6,08 Sep 2020,Net Banking,2,
100549,46.0,female,30770.54,delhi,Bronze,30.73,8,13 Apr 2020,Debit Card,3,
100944,52.0,F,72147.3,MUMBAI,Silver,213.0,1,2021-02-20,nan,1,
100533,33.0,female,74689.07,HYDERABAD,Silver,178.91,8,21/01/2020,UPI,5,
100934,,Female,56822.02,Delhi,Gold,66.63,8,07-02-2023,Debit Card,4,
100333,30.0,M,56306.01,BENGALURU,Silver,84.78,6,2020-05-19,Debit Card,5,
100076,46.0,male,78208.85,Bengaluru,Gold,17.38,6,2022-12-13,Net Banking,1,
100713,26.0,Female,51197.69,mumbai,Platinum,34.36,8,15 Jul 2019,crypto,5,
100078,40.0,female,,Hyderabad,Bronze,133.35,1,27/04/2020,Credit Card,4,
100264,31.0,Male,46530.4,Mumbai ,Gold,95.61,8,31 Oct 2020,Net Banking,4,
100468,61.0,F,84910.79,Bengaluru,nan,60.59,7,07 May 2022,UPI,2,
100150,40.0,Female,76102.91,hyderabad,Bronze,43.58,5,23/04/2021,COD,3,
100933,52.0,female,54258.06,MUMBAI,Bronze,40.12,4,08-08-2023,UPI,3,
100515,47.0,MALE,62713.56,Hyderabad ,Silver,173.36,6,06 Nov 2022,crypto,4,
100941,41.0,Female,102758.48,delhi,Bronze,269.4,2,2023-01-30,UPI,4,
100470,26.0,Female,66402.26,Bengaluru,Platinum,66.81,4,2021-04-04,UPI,5,
100565,49.0,Female,85912.8,Hyderabad,Gold,24.54,1,29 Nov 2022,COD,5,
100775,38.0,Male,88201.86,BENGALURU,Bronze,33.95,2,10 Mar 2021,UPI,1,
100462,28.0,Female,44633.69,nan,Silver,133.18,3,22 Jul 2023,Credit Card,2,
100254,26.0,female,43006.83,HYDERABAD,Platinum,175.17,5,01-16-2019,Debit Card,4,
100772,54.0,Female,48369.54,Bengaluru,Bronze,162.99,4,19/06/2022,Net Banking,3,
100846,42.0,Male,35750.85, Mumbai,Bronze,189.46,8,03-03-2019,Debit Card,1,
100370,48.0,nan,94589.24,nan,Bronze,244.01,4,07 Jun 2023,crypto,5,
100322,36.0,Female,89054.02,nan,Gold,78.7,2,08-11-2020,Net Banking,5,
100696,,Male,57009.02,mumbai,Silver,101.6,7,03/09/2022,Net Banking,3,
100152,26.0,M,48817.48,nan,Silver,63.76,1,2019-11-01,Debit Card,2,
100950,22.0,Female,50560.11,HYDERABAD,Bronze,60.69,5,24 Jan 2023,UPI,3,
100303,150.0,Male,83167.87, Mumbai,Silver,37.24,8,05 Jan 2021,Credit Card,5,
100191,59.0,male,46120.93,BENGALURU,Gold,168.99,1,06/04/2020,nan,1,
100587,24.0,Male,81791.36,MUMBAI,Platinum,40.67,5,11-29-2022,UPI,5,
100349,19.0,Male,59592.06, Bengaluru,Platinum,88.08,6,10 Apr 2021,Credit Card,5,
100244,20.0,nan,47671.68, Delhi,Gold,$171.07,6,18 Nov 2023,Credit Card,4,
100794,43.0,Male,54159.92,nan,Silver,97.24,5,15/07/2019,UPI,4,
100088,38.0,Male,52945.61,hyderabad,Bronze,18.87,9,12-30-2023,Credit Card,4,
100752,34.0,Female,30307.77, Mumbai,Silver,132.36,7,2020-04-06,Debit Card,2,
100656,42.0,Male,92061.47, Mumbai,Platinum,341.97,4,19/02/2021,UPI,1,
100910,25.0,Male,71111.6, Mumbai,Bronze,208.09,5,21 Sep 2023,Credit Card,4,
100779,39.0,Male,-50000.0,Bengaluru ,Gold,26.05,,11/04/2020,Debit Card,5,
100419,,M,64100.1,nan,Silver,199.43,5,2023-12-19,UPI,4,
100289,34.0,female,76018.49,Bengaluru,Gold,119.44,5,11/08/2023,UPI,3,
100649,40.0,Female,98147.52,delhi,Silver,236.35,9,11 Dec 2022,COD,5,
100167,49.0,Male,81926.08,Chennai,Silver,45.0,3,29/10/2022,Credit Card,2,
100596,33.0,M,69026.9,Delhi,Silver,28.09,8,29/11/2021,UPI,4,
100938,37.0,F,41017.66,nan,Gold,41.18,8,03/06/2023,Net Banking,1,
100156,59.0,Male,109130.51,Chennai,Platinum,66.96,6,02-25-2020,UPI,1,
100357,41.0,Female,94398.74,mumbai,Silver,110.62,8,11-03-2019,Credit Card,5,
